"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Mar 22 21:13:17 GMT 2024","Fri Mar 22 21:13:23 GMT 2024","6836","","Login function","","User can log in with valid credentials","","User can log in with valid credentials",""
"passed","Fri Mar 22 21:12:40 GMT 2024","Fri Mar 22 21:12:52 GMT 2024","12011","","US-002 - Upload/Edit/Delete File Module Functionality","","User can see the total number of files and folders under the files list table","","User can see the total number of files and folders under the files list table","  Agile story : As a user, I should be able to upload a file, move or delete any selected file under the Files module"
"passed","Fri Mar 22 21:08:51 GMT 2024","Fri Mar 22 21:09:04 GMT 2024","13590","","Deck Management","","User can create a new list of card under any board","","User can create a new list of card under any board","  As a user, I should be able to manage my works by creating a new board/list/card and modifying them under Deck Module."
"passed","Fri Mar 22 21:10:37 GMT 2024","Fri Mar 22 21:10:51 GMT 2024","14038","","Deck Management","","User can add a new card on any list on the current board","","User can add a new card on any list on the current board","  As a user, I should be able to manage my works by creating a new board/list/card and modifying them under Deck Module."
"passed","Fri Mar 22 21:13:53 GMT 2024","Fri Mar 22 21:13:59 GMT 2024","6229","","Login function","","User can log in with valid credentials","","User can log in with valid credentials",""
"passed","Fri Mar 22 21:09:57 GMT 2024","Fri Mar 22 21:10:11 GMT 2024","13949","","Deck Management","","User can add a new card on any list on the current board","","User can add a new card on any list on the current board","  As a user, I should be able to manage my works by creating a new board/list/card and modifying them under Deck Module."
"passed","Fri Mar 22 21:13:01 GMT 2024","Fri Mar 22 21:13:06 GMT 2024","5164","","Login function","","User can log in with valid credentials","","User can log in with valid credentials",""
"passed","Fri Mar 22 21:13:06 GMT 2024","Fri Mar 22 21:13:11 GMT 2024","5223","","Login function","","User can log in with valid credentials","","User can log in with valid credentials",""
"passed","Fri Mar 22 21:10:24 GMT 2024","Fri Mar 22 21:10:37 GMT 2024","13189","","Deck Management","","User can add a new card on any list on the current board","","User can add a new card on any list on the current board","  As a user, I should be able to manage my works by creating a new board/list/card and modifying them under Deck Module."
"passed","Fri Mar 22 21:08:14 GMT 2024","Fri Mar 22 21:08:26 GMT 2024","12133","","Deck Management","","User can create a new board","","User can create a new board","  As a user, I should be able to manage my works by creating a new board/list/card and modifying them under Deck Module."
"passed","Fri Mar 22 21:09:44 GMT 2024","Fri Mar 22 21:09:57 GMT 2024","12789","","Deck Management","","User can add a new card on any list on the current board","","User can add a new card on any list on the current board","  As a user, I should be able to manage my works by creating a new board/list/card and modifying them under Deck Module."
"passed","Fri Mar 22 21:12:13 GMT 2024","Fri Mar 22 21:12:27 GMT 2024","14716","","US-002 - Upload/Edit/Delete File Module Functionality","","User can create a new folder","","User can create a new folder","  Agile story : As a user, I should be able to upload a file, move or delete any selected file under the Files module"
"passed","Fri Mar 22 21:13:29 GMT 2024","Fri Mar 22 21:13:37 GMT 2024","8489","","Login function","","User can log in with valid credentials","","User can log in with valid credentials",""
"passed","Fri Mar 22 21:09:17 GMT 2024","Fri Mar 22 21:09:31 GMT 2024","13615","","Deck Management","","User can create a new list of card under any board","","User can create a new list of card under any board","  As a user, I should be able to manage my works by creating a new board/list/card and modifying them under Deck Module."
"passed","Fri Mar 22 21:09:31 GMT 2024","Fri Mar 22 21:09:44 GMT 2024","13463","","Deck Management","","User can create a new list of card under any board","","User can create a new list of card under any board","  As a user, I should be able to manage my works by creating a new board/list/card and modifying them under Deck Module."
"passed","Fri Mar 22 21:12:27 GMT 2024","Fri Mar 22 21:12:40 GMT 2024","12576","","US-002 - Upload/Edit/Delete File Module Functionality","","User can delete any selected item from its three dots menu","","User can delete any selected item from its three dots menu","  Agile story : As a user, I should be able to upload a file, move or delete any selected file under the Files module"
"passed","Fri Mar 22 21:13:11 GMT 2024","Fri Mar 22 21:13:17 GMT 2024","5582","","Login function","","User can log in with valid credentials","","User can log in with valid credentials",""
"passed","Fri Mar 22 21:08:38 GMT 2024","Fri Mar 22 21:08:51 GMT 2024","12847","","Deck Management","","User can create a new list of card under any board","","User can create a new list of card under any board","  As a user, I should be able to manage my works by creating a new board/list/card and modifying them under Deck Module."
"passed","Fri Mar 22 21:13:48 GMT 2024","Fri Mar 22 21:13:53 GMT 2024","5192","","Login function","","User can log in with valid credentials","","User can log in with valid credentials",""
"passed","Fri Mar 22 21:13:59 GMT 2024","Fri Mar 22 21:14:05 GMT 2024","5829","","Login function","","User can log in with valid credentials","","User can log in with valid credentials",""
"passed","Fri Mar 22 21:09:04 GMT 2024","Fri Mar 22 21:09:17 GMT 2024","12821","","Deck Management","","User can create a new list of card under any board","","User can create a new list of card under any board","  As a user, I should be able to manage my works by creating a new board/list/card and modifying them under Deck Module."
"passed","Fri Mar 22 21:08:26 GMT 2024","Fri Mar 22 21:08:38 GMT 2024","12289","","Deck Management","","User can create a new board","","User can create a new board","  As a user, I should be able to manage my works by creating a new board/list/card and modifying them under Deck Module."
"passed","Fri Mar 22 21:11:18 GMT 2024","Fri Mar 22 21:11:31 GMT 2024","13172","","Deck Management","","User can assign a card to themselves","","User can assign a card to themselves","  As a user, I should be able to manage my works by creating a new board/list/card and modifying them under Deck Module."
"passed","Fri Mar 22 21:11:44 GMT 2024","Fri Mar 22 21:11:57 GMT 2024","13253","","Deck Management","","User can assign a card to themselves","","User can assign a card to themselves","  As a user, I should be able to manage my works by creating a new board/list/card and modifying them under Deck Module."
"passed","Fri Mar 22 21:13:42 GMT 2024","Fri Mar 22 21:13:48 GMT 2024","5535","","Login function","","User can log in with valid credentials","","User can log in with valid credentials",""
